Persona,legislatura,graduated
Osvaldo_Cagnasso,1,no
Marino_Calvaresi,3,no
Marino_Calvaresi,4,no
Ettore_Calvi,2,no
Ettore_Calvi,3,no
Ettore_Calvi,4,no
Ettore_Calvi,5,no
Francesco_Candelli,2,no
Giulio_Cerreti,costituente,no
Giulio_Cerreti,1,no
Giulio_Cerreti,2,no
Giulio_Cerreti,3,no
Ennio_Cervellati,2,no
Alarico_Carrassi,3,no
Vincenzo_Casati,3,no
Onorio_Cengarle,3,no
Onorio_Cengarle,4,no
Aurelio_Colleoni,1,no
Aurelio_Colleoni,2,no
Aurelio_Colleoni,3,no
Aurelio_Colleoni,4,no
Arturo_Raffaello_Colombi,costituente,no
Arturo_Raffaello_Colombi,3,no
Renato_Colombo,3,no
Renato_Colombo,4,no
Angelo_Compagnoni,2,no
Angelo_Compagnoni,3,no
Fernando_De_Marzi,2,no
Fernando_De_Marzi,3,no
Fernando_De_Marzi,4,no
Luigi_Di_Paolantonio,2,no
Luigi_Di_Paolantonio,3,no
Giuseppe_Golinelli,3,no
Giuseppe_Golinelli,4,no
Ezio_Maria_Gray,2,no
Fausto_Maria_Liberatore,3,no
Dino_Limoni,3,no
Carlo_Lombardi,costituente,no
Carlo_Lombardi,1,no
Carlo_Lombardi,2,no
Orlando_Lucchi,3,no
Andrea_Marabini,1,no
Andrea_Marabini,2,no
Spartaco_Marangoni,2,no
Michele_Martina,3,no
Silvio_Mello_Grand,3,no
Alessandro_Menchinelli,3,no
Alessandro_Menchinelli,4,no
Mario_Montagnana,costituente,no
Mario_Montagnana,1,no
Mario_Montagnana,2,no
Otello_Montanari,3,no
Francesco_Moranino,costituente,no
Francesco_Moranino,1,no
Francesco_Moranino,2,no
Benedetto_Craxi,5,no
Benedetto_Craxi,6,no
Benedetto_Craxi,7,no
Benedetto_Craxi,8,no
Benedetto_Craxi,9,no
Benedetto_Craxi,10,no
Benedetto_Craxi,11,no
Pietro_Nenni,costituente,no
Pietro_Nenni,1,no
Pietro_Nenni,2,no
Pietro_Nenni,3,no
Pietro_Nenni,4,no
Pietro_Nenni,5,no
Adolfo_Loris_Cristofori,5,no
Adolfo_Loris_Cristofori,6,no
Adolfo_Loris_Cristofori,7,no
Adolfo_Loris_Cristofori,8,no
Adolfo_Loris_Cristofori,9,no
Adolfo_Loris_Cristofori,10,no
Adolfo_Loris_Cristofori,11,no
Narciso_Franco_Patrini,3,no
Narciso_Franco_Patrini,4,no
Narciso_Franco_Patrini,5,no
Secondo_Pessi,1,no
Secondo_Pessi,2,no
Luigi_Polano,1,no
Luigi_Polano,2,no
Luigi_Polano,3,no
Anselmo_Pucci,3,no
Antonio_Roasio,1,no
Antonio_Roasio,2,no
Antonio_Romeo,3,no
Luigi_Ruggeri,costituente,no
Walter_Sacchetti,1,no
Walter_Sacchetti,2,no
Enrico_Sailis,1,no
Ezio_Santarelli,3,no
Remo_Scappini,1,no
Remo_Scappini,2,no
Sergio_Scarpa,costituente,no
Sergio_Scarpa,1,no
Sergio_Scarpa,2,no
Sergio_Scarpa,3,no
Sergio_Scarpa,4,no
Franco_Bonferroni,8,no
Franco_Bonferroni,9,no
Franco_Bonferroni,10,no
Giorgio_Bornacin,14,no
Francesco_Bosi,15,no
Francesco_Bosi,16,no
Giuseppe_Camo,14,no
Bruno_Cazzaro,14,no
Francesco_Scotti,costituente,no
Francesco_Scotti,1,no
Francesco_Scotti,2,no
Stefano_Cusumano,14,no
Riccardo_De_Corato,15,no
Riccardo_De_Corato,16,no
Riccardo_De_Corato,19,no
Giovanni_Lorenzo_Forcieri,16,no
Nicola_Fusillo,14,no
Basilio_Germana',14,no
Basilio_Germana',15,no
Francesco_Ferrarotti,3,no
Carlo_Ceruti,4,no
Carlo_Ceruti,5,no
Ivone_Chinello,5,no
Giovanni_Casola,5,no
Renato_Cebrelli,5,no
Domenico_Conte,5,no
Domenico_Conte,6,no
Vito_Damico,5,no
Vito_Damico,6,no
Vincenzo_Corghi,4,no
Vincenzo_Corghi,5,no
Vincenzo_Corghi,6,no
Vincenzo_Corghi,7,no
Giuseppe_De_Grazia,4,no
Giancarlo_Ferri,4,no
Giancarlo_Ferri,5,no
Beniamino_Finocchiaro,4,no
Gaetano_Illuminati,4,no
Giuseppe_Costamagna,6,no
Giuseppe_Costamagna,7,no
Giuseppe_Costamagna,8,no
Nello_Lusoli,4,no
Attilio_Manenti,4,no
Dario_Mengozzi,4,no
Dario_Mengozzi,5,no
Vittorio_Naldini,4,no
Renato_Ognibene,4,no
Renato_Ognibene,5,no
Vasco_Palazzeschi,4,no
