Governo,Ministro,nome,cognome,gender,legislatura
VIII Governo De Gasperi,Ministro del Commercio con l'Estero,PAOLO EMILIO,TAVIANI,male,legislatura 02
II Governo Craxi,Ministro delle Finanze,BRUNO,VISENTINI,male,legislatura 09
VIII Governo De Gasperi,Ministro dei Trasporti,GIUSEPPE,TOGNI,male,legislatura 02
VIII Governo De Gasperi,Ministro senza Portafoglio,PIETRO,CAMPILLI,male,legislatura 02
VIII Governo De Gasperi,Ministro delle Poste e Telecomunicazioni,UMBERTO,MERLIN,male,legislatura 02
VIII Governo De Gasperi,Ministro delle Finanze,EZIO,VANONI,male,legislatura 02
VI Governo Andreotti,Ministro del Tesoro,GUIDO,CARLI,male,legislatura 10
II Governo Craxi,Ministro del Turismo e spettacolo,NICOLA,CAPRIA,male,legislatura 09
VI Governo Andreotti,Ministro del Bilancio e della Programmazione economica,PAOLO,CIRINO POMICINO,male,legislatura 10
I Governo De Mita,Ministro senza Portafoglio per la funzione pubblica,PAOLO,CIRINO POMICINO,male,legislatura 10
II Governo Craxi,Ministro delle Partecipazioni statali,CLELIO,DARIDA,male,legislatura 09
VI Governo Fanfani,Ministro delle Partecipazioni Statali,CLELIO,DARIDA,male,legislatura 09
II Governo Craxi,Ministro del Lavoro e della previdenza sociale,GIANNI,DE MICHELIS,male,legislatura 09
VI Governo Andreotti,Ministro degli Affari Esteri,GIANNI,DE MICHELIS,male,legislatura 10
I Governo Goria,Ministro dei Trasporti,CALOGERO,MANNINO,male,legislatura 10
I Governo De Mita,Ministro dell'Agricoltura e Foreste,CALOGERO,MANNINO,male,legislatura 10
VI Governo Andreotti,Ministro dell'Agricoltura e delle Foreste,CALOGERO,MANNINO,male,legislatura 10
I Governo Goria,Ministro dei Beni Culturali e Ambientali,CARLO,VIZZINI,male,legislatura 10
VI Governo Andreotti,Ministro della Marina Mercantile,CARLO,VIZZINI,male,legislatura 10
II Governo Craxi,Ministro senza Portafoglio,CARLO,VIZZINI,male,legislatura 09
II Governo Craxi,"Ministro dell'Industria, commercio e artigianato",VALERIO,ZANONE,male,legislatura 09
I Governo Goria,MInistro della Difesa,VALERIO,ZANONE,male,legislatura 10
I Governo De Mita,Ministro della Difesa,VALERIO,ZANONE,male,legislatura 10
VIII Governo De Gasperi,Ministro della Difesa,GIUSEPPE,CODACCI PISANELLI,male,legislatura 02
I Governo Goria,MInistro del BIlancio e della Programmazione Economica,EMILIO,COLOMBO,male,legislatura 10
I Governo De Mita,Ministro delle Finanze,EMILIO,COLOMBO,male,legislatura 10
VI Governo Fanfani,Ministro del Lavoro e della Previdenza Sociale,ERMANNO,GORRIERI,male,legislatura 09
VIII Governo De Gasperi,Ministro del Bilancio,GIUSEPPE,PELLA,male,legislatura 02
VIII Governo De Gasperi,Ministro del Tesoro,GIUSEPPE,PELLA,male,legislatura 02
VI Governo Andreotti,Ministro dei Trasporti,CARLO,BERNINI,male,legislatura 10
I Governo De Mita,Ministro dei Beni culturali e ambientali,VINCENZA,BONO,female,legislatura 10
II Governo Craxi,Ministro senza Portafoglio,SALVERINO,DE VITO,male,legislatura 09
VI Governo Fanfani,Ministro senza Portafoglio,SALVERINO,DE VITO,male,legislatura 09
II Governo Craxi,Ministro senza Portafoglio,FABIO,FABBRI,male,legislatura 09
I Governo Goria,Ministro dell'Interno,AMINTORE,FANFANI,male,legislatura 10
I Governo De Mita,MInistro del BIlancio e della Programmazione economica,AMINTORE,FANFANI,male,legislatura 10
VIII Governo De Gasperi,Ministro dell'Interno,AMINTORE,FANFANI,male,legislatura 02
I Governo Goria,Ministro delle Partecipazioni Statali,LUIGI,GRANELLI,male,legislatura 10
II Governo Craxi,Ministro senza Portafoglio,LUIGI,GRANELLI,male,legislatura 09
VI Governo Fanfani,Ministro senza Portafoglio,LUIGI,GRANELLI,male,legislatura 09
I Governo Goria,Ministro dell'Ambiente,GIORGIO,RUFFOLO,male,legislatura 10
I Governo De Mita,Ministro dell'Ambiente,GIORGIO,RUFFOLO,male,legislatura 10
VI Governo Andreotti,Ministro dell'Ambiente,GIORGIO,RUFFOLO,male,legislatura 10
II Governo Craxi,Ministro della Difesa,GIOVANNI,SPADOLINI,male,legislatura 09
VI Governo Andreotti,Ministro senza Portafoglio per le aree urbane,CARMELO,CONTE,male,legislatura 10
II Governo Craxi,Ministro della Marina mercantile,COSTANTE,DEGAN,male,legislatura 09
VI Governo Fanfani,Ministro della Marina Mercantile,COSTANTE,DEGAN,male,legislatura 09
VI Governo Andreotti,Ministro di Grazia e Giustizia,CLAUDIO,MARTELLI,male,legislatura 10
VI Governo Andreotti,Ministro senza Portafoglio per i rapporti con il Parlamento,EGIDIO,STERPA,male,legislatura 10
I Governo Goria,Ministro del Tesoro,GIULIANO,AMATO,male,legislatura 10
I Governo De Mita,Ministro del Tesoro,GIULIANO,AMATO,male,legislatura 10
II Governo Craxi,Ministro dell'Ambiente,FRANCESCO,DE LORENZO,male,legislatura 09
I Governo Goria,Ministro dei Lavori Pubblici,EMILIO MARIO,DE ROSE,male,legislatura 10
II Governo Craxi,Ministro della Sanità,CARLO,DONAT CATTIN,male,legislatura 09
VI Governo Fanfani,Ministro della Sanità,CARLO,DONAT CATTIN,male,legislatura 09
I Governo Goria,Ministro della Sanità,CARLO,DONAT CATTIN,male,legislatura 10
I Governo De Mita,Ministro della Sanità,CARLO,DONAT CATTIN,male,legislatura 10
II Governo Craxi,Ministro del Commercio con l'estero,SALVATORE,FORMICA,male,legislatura 09
I Governo Goria,Ministro del Lavoro e della Previdenza Sociale,SALVATORE,FORMICA,male,legislatura 10
I Governo De Mita,Ministro del Lavoro e della Previdenza sociale,SALVATORE,FORMICA,male,legislatura 10
I Governo Craxi,Ministro di Grazia e Giustizia,FERMO MINO,MARTINAZZOLI,male,legislatura 09
I Governo Goria,Ministro senza Portafoglio per i rapporti con il Parlamento,SERGIO,MATTARELLA,male,legislatura 10
I Governo De Mita,Ministro senza Portafoglio per i rapporti con il Parlamento,SERGIO,MATTARELLA,male,legislatura 10
I Governo Craxi,Ministro senza Portafoglio,ARNALDO,FORLANI,male,legislatura 09
II Governo Craxi,Ministro senza Portafoglio,ARNALDO,FORLANI,male,legislatura 09
I Governo Craxi,Ministro senza Portafoglio,LORIS,FORTUNA,male,legislatura 09
I Governo De Mita,Ministro delle Partecipazioni Statali,CARLO,FRACANZANI,male,legislatura 10
VIII Governo De Gasperi,Ministro del Lavoro e della Previdenza Sociale,LEOPOLDO,RUBINACCI,male,legislatura 02
I Governo Goria,MInistro di Grazia e Giustizia,GIULIANO,VASSALLI,male,legislatura 10
I Governo De Mita,Ministro di Grazia e Giustizia,GIULIANO,VASSALLI,male,legislatura 10
I Governo Goria,Ministro della Pubblica Istruzione,GIOVANNI,GALLONI,male,legislatura 10
I Governo De Mita,Ministro della Pubblica Istruzione,GIOVANNI,GALLONI,male,legislatura 10
VI Governo Fanfani,Ministro della Difesa,REMO,GASPARI,male,legislatura 09
I Governo Craxi,Ministro senza Portafoglio,REMO,GASPARI,male,legislatura 09
II Governo Craxi,Ministro senza Portafoglio,REMO,GASPARI,male,legislatura 09
I Governo Goria,Ministro senza Portafoglio per il coordinamento della protezione civile,REMO,GASPARI,male,legislatura 10
I Governo De Mita,Ministro senza Portafoglio per gli interventi straordinari nel Mezzogiorno,REMO,GASPARI,male,legislatura 10
I Governo Craxi,Ministro delle Poste e Telecomunicazioni,ANTONIO,GAVA,male,legislatura 09
II Governo Craxi,Ministro delle Poste e telecomunicazioni,ANTONIO,GAVA,male,legislatura 09
VI Governo Fanfani,Ministro delle Poste e Telecomunicazioni,ANTONIO,GAVA,male,legislatura 09
I Governo Goria,Ministro delle Finanze,ANTONIO,GAVA,male,legislatura 10
I Governo De Mita,Ministro dell'Interno,ANTONIO,GAVA,male,legislatura 10
VI Governo Fanfani,Ministro delle Finanze,GIUSEPPE,GUARINO,male,legislatura 09
VI Governo Fanfani,Ministro senza Portafoglio,LIVIO,PALADIN,male,legislatura 09
I Governo Goria,Ministro del Commercio con l'Estero,RENATO,RUGGIERO,male,legislatura 10
I Governo De Mita,Ministro del Commercio con l'Estero,RENATO,RUGGIERO,male,legislatura 10
VIII Governo De Gasperi,Ministro dell'Industria e Commercio,SILVIO,GAVA,male,legislatura 02
VIII Governo De Gasperi,Ministro dell'Agricoltura e Foreste,ROCCO,SALOMONE,male,legislatura 02
I Governo Craxi,Ministro della Pubblica Istruzione,FRANCA,FALCUCCI,female,legislatura 09
II Governo Craxi,Ministro della Pubblica istruzione,FRANCA,FALCUCCI,female,legislatura 09
VI Governo Fanfani,Ministro della Pubblica Istruzione,FRANCA,FALCUCCI,female,legislatura 09
VI Governo Fanfani,Ministro del Commercio con l'Estero,MARIO,SARCINELLI,male,legislatura 09
I Governo Goria,Ministro senza Portafoglio per il coordinamento delle politiche comunitarie,ANTONIO,LA PERGOLA,male,legislatura 10
I Governo De Mita,Ministro senza Portafoglio per il coordinamento delle politiche comunitarie,ANTONIO,LA PERGOLA,male,legislatura 10
I Governo Goria,Ministro del Turismo e Spettacolo,FRANCO,CARRARO,male,legislatura 10
I Governo De Mita,Ministro del Turismo e dello Spettacolo,FRANCO,CARRARO,male,legislatura 10
VI Governo Fanfani,Ministro dell'Ambiente,MARIO,PAVAN,male,legislatura 09
VI Governo Fanfani,"Ministro dell'Industria, Commercio e Artigianato",FRANCO,PIGA,male,legislatura 09
I Governo Goria,Ministro senza Portafoglio per i problemi delle aree urbane,CARLO,TOGNOLI,male,legislatura 10
I Governo De Mita,Ministro senza Portafoglio per i problemi delle aree urbane,CARLO,TOGNOLI,male,legislatura 10
VI Governo Fanfani,Ministro dei Trasporti,GIOVANNI,TRAVAGLINI,male,legislatura 09
I Governo Craxi,Ministro dei Beni Culturali e Ambientali,ANTONINO,GULLOTTI,male,legislatura 09
II Governo Craxi,Ministro dei Beni culturali e ambientali,ANTONINO,GULLOTTI,male,legislatura 09
VI Governo Fanfani,Ministro dei Beni Culturali e Ambientali,ANTONINO,GULLOTTI,male,legislatura 09
I Governo Goria,Ministro senza Portafoglio,ARISTIDE,GUNNELLA,male,legislatura 10
I Governo De Mita,Ministro senza Portafoglio - coordinamento della protezione civile,VITO,LATTANZIO,male,legislatura 10
I Governo De Mita,Ministro dei Lavori Pubblici,ENRICO,FERRI,male,legislatura 10
I Governo De Mita,Ministro dell'Università e della Ricerca Scientifica e Tecnologica,ANTONIO,RUBERTI,male,legislatura 10
I Governo Goria,Ministro senza Portafoglio per la ricerca scientifica e tecnologica,ANTONIO,RUBERTI,male,legislatura 10
I Governo De Mita,Ministro senza Portafoglio per la ricerca scientifica e tecnologica,ANTONIO,RUBERTI,male,legislatura 10
I Governo Goria,Ministro delle Poste e Telecomunicazioni,OSCAR,MAMMI',male,legislatura 10
I Governo De Mita,Ministro delle Poste e Telecomunicazioni,OSCAR,MAMMI',male,legislatura 10
I Governo Craxi,Ministro senza Portafoglio,OSCAR,MAMMI',male,legislatura 09
II Governo Craxi,Ministro senza Portafoglio,OSCAR,MAMMI',male,legislatura 09
I Governo Goria,Ministro senza Portafoglio,ROSA,JERVOLINO RUSSO,female,legislatura 10
I Governo De Mita,Ministro senza Portafoglio per gli Affari sociali,ROSA,JERVOLINO RUSSO,female,legislatura 10
I Governo Craxi,Ministro dei Lavori Pubblici,FRANCO,NICOLAZZI,male,legislatura 09
II Governo Craxi,Ministro dei Lavori pubblici,FRANCO,NICOLAZZI,male,legislatura 09
I Governo Craxi,Ministro dell'Agricoltura e Foreste,FILIPPO MARIA,PANDOLFI,male,legislatura 09
II Governo Craxi,Ministro dell'Agricoltura e foreste,FILIPPO MARIA,PANDOLFI,male,legislatura 09
VI Governo Fanfani,Ministro dell'Agricoltura e Foreste,FILIPPO MARIA,PANDOLFI,male,legislatura 09
I Governo Goria,Ministro dell'Agricoltura e Foreste,FILIPPO MARIA,PANDOLFI,male,legislatura 10
I Governo Goria,Ministro della Marina Mercantile,GIOVANNI,PRANDINI,male,legislatura 10
I Governo De Mita,Ministro della Marina Mercantile,GIOVANNI,PRANDINI,male,legislatura 10
I Governo De Mita,Ministro senza Portafoglio,ANTONIO,MACCANICO,male,legislatura 10
II Governo Craxi,Ministro di Grazia e giustizia,VIRGINIO,ROGNONI,male,legislatura 09
VI Governo Fanfani,Ministro di Grazia e Giustizia,VIRGINIO,ROGNONI,male,legislatura 09
I Governo Craxi,Ministro del Bilancio e della Programmazione Economica,PIER LUIGI,ROMITA,male,legislatura 09
II Governo Craxi,Ministro del Bilancio e della programmazione economica,PIER LUIGI,ROMITA,male,legislatura 09
I Governo Craxi,Ministro senza Portafoglio,PIER LUIGI,ROMITA,male,legislatura 09
I Governo De Mita,Ministro dei Trasporti,GIORGIO,SANTUZ,male,legislatura 10
I Governo Goria,Ministro senza Portafoglio per la funzione pubblica,GIORGIO,SANTUZ,male,legislatura 10
I Governo Craxi,Ministro senza Portafoglio,VINCENZO,SCOTTI,male,legislatura 09
I Governo Craxi,Ministro dei Trasporti,CLAUDIO,SIGNORILE,male,legislatura 09
II Governo Craxi,Ministro dei Trasporti,CLAUDIO,SIGNORILE,male,legislatura 09
I Governo Goria,"Ministro dell'Industria, Commercio e Artigianato",ADOLFO,BATTAGLIA,male,legislatura 10
I Governo De Mita,"Ministro dell'Industria, del Commercio e Artigianato",ADOLFO,BATTAGLIA,male,legislatura 10
I Governo Craxi,Ministro del Tesoro,GIOVANNI,GORIA,male,legislatura 09
II Governo Craxi,Ministro del Tesoro,GIOVANNI,GORIA,male,legislatura 09
VI Governo Fanfani,Ministro del Tesoro,GIOVANNI,GORIA,male,legislatura 09
VI Governo Fanfani,Ministro del Bilancio e della Programmazione Economica,GIOVANNI,GORIA,male,legislatura 09
I Governo Goria,Ministro senza Portafoglio per gli interventi straordinari nel Mezzogiorno,GIOVANNI,GORIA,male,legislatura 10
I Governo Craxi,Ministro dell'Interno,OSCAR LUIGI,SCALFARO,male,legislatura 09
II Governo Craxi,Ministro dell'Interno,OSCAR LUIGI,SCALFARO,male,legislatura 09
VI Governo Fanfani,Ministro dell'Interno,OSCAR LUIGI,SCALFARO,male,legislatura 09
VI Governo Fanfani,Ministro dei Lavori Pubblici,GIUSEPPE,ZAMBERLETTI,male,legislatura 09
I Governo Craxi,Ministro senza Portafoglio,GIUSEPPE,ZAMBERLETTI,male,legislatura 09
II Governo Craxi,Ministro senza Portafoglio,GIUSEPPE,ZAMBERLETTI,male,legislatura 09
VI Governo Fanfani,Ministro senza Portafoglio,GIUSEPPE,ZAMBERLETTI,male,legislatura 09
I Governo Pella,Ministro dei Trasporti,BERNARDO,MATTARELLA,male,legislatura 02
I Governo Pella,Ministro senza Portafoglio,SALVATORE,SCOCA,male,legislatura 02
VII Governo Andreotti,Ministro delle Partecipazioni Statali,GIULIO,ANDREOTTI,male,legislatura 10
VII Governo Andreotti,Ministro dei Beni culturali e ambientali,GIULIO,ANDREOTTI,male,legislatura 10
I Governo Pella,Ministro della Difesa,PAOLO EMILIO,TAVIANI,male,legislatura 02
I Governo Pella,Ministro senza Portafoglio,PIETRO,CAMPILLI,male,legislatura 02
I Governo Pella,Ministro della Pubblica Istruzione,ANTONIO,SEGNI,male,legislatura 02
I Governo Pella,Ministro dei Lavori Pubblici,UMBERTO,MERLIN,male,legislatura 02
VII Governo Andreotti,Ministro del Tesoro,GUIDO,CARLI,male,legislatura 10
I Governo Ciampi,Ministro senza Portafoglio per i rapporti con il Parlamento,AUGUSTO ANTONIO,BARBERA,male,legislatura 11
VII Governo Andreotti,Ministro senza Portafoglio per il coordinamento della protezione civile,NICOLA,CAPRIA,male,legislatura 10
VII Governo Andreotti,Ministro del Bilancio e della Programmazione economica,PAOLO,CIRINO POMICINO,male,legislatura 10
I Governo Amato,Ministro della Sanità,RAFFAELE,COSTA,male,legislatura 11
I Governo Ciampi,Ministro dei Trasporti,RAFFAELE,COSTA,male,legislatura 11
I Governo Ciampi,Ministro della Marina mercantile,RAFFAELE,COSTA,male,legislatura 11
I Governo Berlusconi,Ministro della Sanita',RAFFAELE,COSTA,male,legislatura 12
I Governo Amato,Ministro senza Portafoglio per le Politiche comunitarie,RAFFAELE,COSTA,male,legislatura 11
I Governo Amato,Ministro senza Portafoglio per gli Affari regionali,RAFFAELE,COSTA,male,legislatura 11
VII Governo Andreotti,Ministro degli Affari Esteri,GIANNI,DE MICHELIS,male,legislatura 10
VII Governo Andreotti,Ministro senza Portafoglio per gli interventi straordinari nel mezzogiorno,CALOGERO,MANNINO,male,legislatura 10
I Governo Berlusconi,MInistro del Lavoro e della Previdenza sociale,MARIO CLEMENTE,MASTELLA,male,legislatura 12
I Governo Ciampi,Ministro del Bilancio e della programmazione economica,LUIGI,SPAVENTA,male,legislatura 11
VII Governo Andreotti,Ministro delle Poste e Telecomunicazioni,CARLO,VIZZINI,male,legislatura 10
I Governo Amato,Ministro degli Affari esteri,EMILIO,COLOMBO,male,legislatura 11
I Governo Ciampi,Ministro dell'Università e della ricerca scientifica e tecnologica,LUIGI,BERLINGUER,male,legislatura 11
I Governo Amato,Ministron del Lavoro e della Previdenza Sociale,ADOLFO LORIS,CRISTOFORI,male,legislatura 11
VII Governo Andreotti,Ministro dei Trasporti e della Navigazione,CARLO,BERNINI,male,legislatura 10
I Governo Amato,Ministro del Turismo e Spettacolo,MARGHERITA,BONIVER,female,legislatura 11
VII Governo Andreotti,Ministro senza Portafoglio per italiani all'estero e immigrazione,MARGHERITA,BONIVER,female,legislatura 10
I Governo Ciampi,Ministro della Difesa,FABIO,FABBRI,male,legislatura 11
I Governo Berlusconi,Ministro dei Beni culturali e ambientali,DOMENICO,FISICHELLA,male,legislatura 12
I Governo Amato,Ministro dell'Università e della Ricerca scientifica e tecnologica,ALESSANDRO,FONTANA,male,legislatura 11
I Governo Amato,Ministro dell'Agricoltura e Foreste,GIOVANNI ANGELO,FONTANA,male,legislatura 11
I Governo Amato,Ministro dell'Interno,NICOLA,MANCINO,male,legislatura 11
I Governo Ciampi,Ministro dell'Interno,NICOLA,MANCINO,male,legislatura 11
I Governo Dini,Ministro senza portafoglio per la Famiglia e la solidarietà sociale,ADRIANO,OSSICINI,male,legislatura 12
I Governo Amato,Ministro del Bilancio e della Programmazione economica,FRANCO,REVIGLIO,male,legislatura 11
I Governo Amato,Ministro delle Finanze,FRANCO,REVIGLIO,male,legislatura 11
VII Governo Andreotti,Ministro dell'Ambiente,GIORGIO,RUFFOLO,male,legislatura 10
I Governo Berlusconi,Ministro senza Portafoglio per le Riforme istituzionali,FRANCESCO ENRICO,SPERONI,male,legislatura 12
I Governo Amato,Ministro del Commercio con l'Estero,CLAUDIO,VITALONE,male,legislatura 11
I Governo Amato,Ministro della Difesa,SALVATORE,ANDO',male,legislatura 11
I Governo Berlusconi,Ministro di Grazia e Giustizia,ALFREDO,BIONDI,male,legislatura 12
VII Governo Andreotti,Ministro senza Portafoglio per i problemi delle aree urbane,CARMELO,CONTE,male,legislatura 10
I Governo Amato,Ministro senza Portafoglio per le aree urbane,CARMELO,CONTE,male,legislatura 11
I Governo Berlusconi,Ministro dei Trasporti e della Navigazione,PUBLIO,FIORI,male,legislatura 12
I Governo Ciampi,Ministro della Sanita',MARIAPIA,GARAVAGLIA,female,legislatura 11
VII Governo Andreotti,Ministro di Grazia e Giustizia,CLAUDIO,MARTELLI,male,legislatura 10
I Governo Amato,Ministro della Giustizia,CLAUDIO,MARTELLI,male,legislatura 11
I Governo Amato,Ministro dell'Ambiente,VALDO,SPINI,male,legislatura 11
I Governo Ciampi,Ministro dell'Ambiente,VALDO,SPINI,male,legislatura 11
I Governo Ciampi,Ministro senza Portafoglio per le politiche comunitarie,VALDO,SPINI,male,legislatura 11
VII Governo Andreotti,MInistro senza Portafoglio per i rapporti con il Parlamento,EGIDIO,STERPA,male,legislatura 10
I Governo Berlusconi,Ministro delle Poste e delle Telecomunicazioni,GIUSEPPE,TATARELLA,male,legislatura 12
I Governo Amato,Ministro degli Affari esteri,GIULIANO,AMATO,male,legislatura 11
I Governo Amato,Ministro delle Finanze,GIULIANO,AMATO,male,legislatura 11
I Governo Amato,Ministro della Giustizia,GIULIANO,AMATO,male,legislatura 11
I Governo Amato,Ministro del Bilancio e della Programmazione economica,BENIAMINO,ANDREATTA,male,legislatura 11
I Governo Ciampi,Ministro degli Affari esteri,BENIAMINO,ANDREATTA,male,legislatura 11
VI Governo Andreotti,Ministro della Sanità,FRANCESCO,DE LORENZO,male,legislatura 10
VII Governo Andreotti,Ministro della Sanita',FRANCESCO,DE LORENZO,male,legislatura 10
I Governo Amato,Ministro della Sanità,FRANCESCO,DE LORENZO,male,legislatura 11
VI Governo Andreotti,Ministro del Lavoro e della Previdenza sociale,CARLO,DONAT CATTIN,male,legislatura 10
VI Governo Andreotti,Ministro delle Finanze,SALVATORE,FORMICA,male,legislatura 10
VII Governo Andreotti,Ministro delle Finanze,SALVATORE,FORMICA,male,legislatura 10
VI Governo Andreotti,Ministro della Difesa,FERMO MINO,MARTINAZZOLI,male,legislatura 10
VII Governo Andreotti,Ministro senza Portafoglio per gli Affari regionali e le riforme istituzionali,FERMO MINO,MARTINAZZOLI,male,legislatura 10
VII Governo Andreotti,Ministro senza Portafoglio per le riforme istituzionali,FERMO MINO,MARTINAZZOLI,male,legislatura 10
VI Governo Andreotti,Ministro della Pubblica Istruzione,SERGIO,MATTARELLA,male,legislatura 10
I Governo Berlusconi,Ministro dell'Ambiente,ALTERO,MATTEOLI,male,legislatura 12
I Governo Berlusconi,"Ministro per le Risorse agricole, Alimentari e Forestali",ADRIANA,POLI BORTONE,female,legislatura 12
I Governo Ciampi,Ministro dell'Ambiente,FRANCESCO,RUTELLI,male,legislatura 11
I Governo Ciampi,Ministro delle Finanze,VINCENZO ALFONSO,VISCO,male,legislatura 11
VI Governo Andreotti,Ministro delle Partecipazioni statali,CARLO,FRACANZANI,male,legislatura 10
VI Governo Andreotti,Ministro di Grazia e Giustizia,GIULIANO,VASSALLI,male,legislatura 10
VI Governo Andreotti,Ministro senza Portafoglio per la funzione pubblica,REMO,GASPARI,male,legislatura 10
VII Governo Andreotti,Ministro senza Portafoglio per la funzione pubblica,REMO,GASPARI,male,legislatura 10
VI Governo Andreotti,Ministro dell'Interno,ANTONIO,GAVA,male,legislatura 10
VI Governo Andreotti,Ministro dei Beni culturali e ambientali,FERDINANDO,FACCHIANO,male,legislatura 10
VII Governo Andreotti,Ministro della Marina Mercantile,FERDINANDO,FACCHIANO,male,legislatura 10
I Governo Amato,Ministro senza Portafoglio per il coordinamento della protezione civile,FERDINANDO,FACCHIANO,male,legislatura 11
I Governo Amato,"Ministro dell'Industria, Commercio e Artigianato",GIUSEPPE,GUARINO,male,legislatura 11
I Governo Amato,Ministro per le partecipazioni statali,GIUSEPPE,GUARINO,male,legislatura 11
I Governo Dini,Ministro degli Affari esteri,SUSANNA,AGNELLI,female,legislatura 12
I Governo Dini,Ministro del Bilancio e della programmazione economica,MARIO,ARCELLI,male,legislatura 12
I Governo Dini,Ministro senza portafoglio per le Politiche dell'Unione Europea,MARIO,ARCELLI,male,legislatura 12
I Governo Ciampi,"Ministro dell' Industria, commercio e artigianato",PAOLO,BARATTA,male,legislatura 11
I Governo Ciampi,Ministro del Commercio con l'estero,PAOLO,BARATTA,male,legislatura 11
I Governo Dini,Ministro dei Lavori pubblici,PAOLO,BARATTA,male,legislatura 12
I Governo Dini,Ministro dell'Ambiente,PAOLO,BARATTA,male,legislatura 12
I Governo Amato,Ministro senza portafoglio per il riordinamento delle partecipazioni statali,PAOLO,BARATTA,male,legislatura 11
