Persona,legislatura,graduated
Silvano_Gori,legislatura12,no
Domenico_Gramazio,legislatura12,no
Domenico_Gramazio,legislatura13,no
Claudio_Graticola,legislatura12,no
Roberto_Grugnetti,legislatura12,no
Roberto_Grugnetti,legislatura13,no
Mario_Landolfi,legislatura12,no
Mario_Landolfi,legislatura13,no
Mario_Landolfi,legislatura14,no
Mario_Landolfi,legislatura15,no
Mario_Landolfi,legislatura16,no
Roberto_Luigi_Lavagnini,legislatura12,no
Roberto_Luigi_Lavagnini,legislatura13,no
Roberto_Luigi_Lavagnini,legislatura14,no
Lucio_Leonardelli,legislatura12,no
Giuseppe_Lombardo,legislatura12,no
Emanuele_Macaluso,legislatura04,no
Emanuele_Macaluso,legislatura05,no
Emanuele_Macaluso,legislatura06,no
Giuseppe_Averardi,legislatura04,no
Giuseppe_Averardi,legislatura05,no
Giuseppe_Averardi,legislatura06,no
Guglielmo_Mancinelli,legislatura06,no
Giuseppe_Mancuso,legislatura06,no
Giuseppe_Mancuso,legislatura07,no
Guido_Mantella,legislatura06,no
Guido_Mantella,legislatura07,no
Guido_Mantella,legislatura08,no
Giuseppe_Lumia,legislatura12,no
Giuseppe_Lumia,legislatura13,no
Giuseppe_Lumia,legislatura14,no
Giuseppe_Lumia,legislatura15,no
Paolo_Mammola,legislatura12,no
Paolo_Mammola,legislatura13,no
Angelo_Raffaele_Manca,legislatura12,no
Lucio_Marengo,legislatura12,no
Lucio_Marengo,legislatura13,no
Achille_Enoc_Mariano,legislatura12,no
Piergiorgio_Martinelli,legislatura12,no
Piergiorgio_Martinelli,legislatura13,no
Piergiorgio_Martinelli,legislatura14,no
Diego_Masi,legislatura12,no
Diego_Masi,legislatura13,no
Giovanni_Giuseppe_Angelo_Mastrangelo,legislatura12,no
Salvatore_Francesco_Mastroluca,legislatura12,no
Salvatore_Francesco_Mastroluca,legislatura13,no
Amedeo_Gennaro_Raniero_Matacena,legislatura12,no
Amedeo_Gennaro_Raniero_Matacena,legislatura13,no
Maurizio_Menegon,legislatura12,no
Giovanni_Micciche',legislatura12,no
Giovanni_Micciche',legislatura13,no
Giovanni_Micciche',legislatura14,no
Giovanni_Micciche',legislatura15,no
Giovanni_Micciche',legislatura16,no
Francesco_Miroglio,legislatura12,no
Paolo_Sandro_Molinaro,legislatura12,no
Antonio_Mormone,legislatura12,no
Stefano_Morselli,legislatura12,no
Stefano_Morselli,legislatura13,no
Gualberto_Niccolini,legislatura12,no
Gualberto_Niccolini,legislatura13,no
Paolo_Oberti,legislatura12,no
Fedele_Pampo,legislatura12,no
Fedele_Pampo,legislatura13,no
Benito_Paolone,legislatura12,no
Benito_Paolone,legislatura13,no
Benito_Paolone,legislatura14,no
Nicola_Parenti,legislatura12,no
Antonio_Domenico_Pasinato,legislatura12,no
Claudio_Percivalle,legislatura12,no
Sante_Perticaro,legislatura12,no
Mario_Pezzoli,legislatura12,no
Mario_Pezzoli,legislatura13,no
Marco_Pezzoni,legislatura12,no
Marco_Pezzoni,legislatura13,no
Giovanni_Pilo,legislatura12,no
Giovanni_Pilo,legislatura13,no
Paolo_Raffaelli,legislatura12,no
Paolo_Raffaelli,legislatura13,no
Michele_Rallo,legislatura12,no
Michele_Rallo,legislatura13,no
Gianfranco_Rastrelli,legislatura12,no
Paolo_Romani,legislatura12,no
Paolo_Romani,legislatura13,no
Paolo_Romani,legislatura14,no
Paolo_Romani,legislatura15,no
Paolo_Romani,legislatura16,no
Roberto_Ronchi,legislatura12,no
Daniele_Roscia,legislatura12,no
Daniele_Roscia,legislatura13,no
Antonio_Rotundo,legislatura12,no
Antonio_Rotundo,legislatura13,no
Antonio_Rotundo,legislatura14,no
Alessandro_Rubino,legislatura12,no
Alessandro_Rubino,legislatura13,no
Elvio_Ruffino,legislatura12,no
Elvio_Ruffino,legislatura13,no
Fabrizio_Sacerdoti,legislatura12,no
Renato_Massari,legislatura04,no
Renato_Massari,legislatura05,no
Renato_Massari,legislatura06,no
Renato_Massari,legislatura07,no
Renato_Massari,legislatura08,no
Renato_Massari,legislatura09,no
Renato_Massari,legislatura10,no
Renato_Massari,legislatura11,no
Roberto_Sciacca,legislatura12,no
Roberto_Sciacca,legislatura13,no
Roberto_Sciacca,legislatura14,no
Giuseppe_Scotto_Di_Luzio,legislatura12,no
Gustavo_Selva,legislatura12,no
Gustavo_Selva,legislatura13,no
Gustavo_Selva,legislatura14,no
Luigi_Sidoti,legislatura12,no
Stefano_Signorini,legislatura12,no
Stefano_Signorini,legislatura13,no
Onofrio_Spagnoletti_Zeuli,legislatura12,no
Francesco_Storace,legislatura12,no
Francesco_Storace,legislatura13,no
Alvaro_Superchi,legislatura12,no
Adriano_Teso,legislatura12,no
Palmiro_Ucchielli,legislatura12,no
Carlo_Usiglio,legislatura12,no
Antonio_Valiante,legislatura12,no
Fabrizio_Vigni,legislatura12,no
Fabrizio_Vigni,legislatura13,no
Fabrizio_Vigni,legislatura14,no
Francesco_Paolo_Voccoli,legislatura12,no
Vincenzo_Zaccheo,legislatura12,no
Vincenzo_Zaccheo,legislatura13,no
Vincenzo_Zaccheo,legislatura14,no
Secondo_Zani,legislatura12,no
Secondo_Zani,legislatura13,no
Secondo_Zani,legislatura14,no
Andrea_Merlotti,legislatura12,no
Aristide_Marchetti,legislatura05,no
Aristide_Marchetti,legislatura06,no
Mario_Dino_Marocco,legislatura05,no
Mario_Dino_Marocco,legislatura06,no
Mario_Dino_Marocco,legislatura07,no
Marco_Baccalini,legislatura05,no
Marco_Baccalini,legislatura06,no
Decimo_Martelli,legislatura05,no
Decimo_Martelli,legislatura06,no
Domenico_Bacchi,legislatura06,no
Domenico_Bacchi,legislatura07,no
Domenico_Bacchi,legislatura08,no
Antonio_Mario_Franco_Mazzarrino,legislatura05,no
Antonio_Mario_Franco_Mazzarrino,legislatura06,no
Antonio_Mario_Franco_Mazzarrino,legislatura07,no
Antonio_Mario_Franco_Mazzarrino,legislatura08,no
Lorenzo_Menichino,legislatura06,no
Vincenzo_Miceli,legislatura06,no
Vincenzo_Miceli,legislatura07,no
Federico_Pietro_Mignani,legislatura06,no
Giorgio_Milani,legislatura06,no
Giuseppe_Miroglio,legislatura05,no
Giuseppe_Miroglio,legislatura06,no
Karl_Mitterdorfer,legislatura03,no
Karl_Mitterdorfer,legislatura04,no
Karl_Mitterdorfer,legislatura05,no
Karl_Mitterdorfer,legislatura06,no
Giovanni_Mosca,legislatura04,no
Giovanni_Mosca,legislatura05,no
Giovanni_Mosca,legislatura06,no
Giovanni_Mosca,legislatura07,no
Isacco_Nahoum,legislatura05,no
Isacco_Nahoum,legislatura06,no
Cesarino_Niccolai,legislatura05,no
Cesarino_Niccolai,legislatura06,no
Franco_Nicolazzi,legislatura04,no
Franco_Nicolazzi,legislatura05,no
Franco_Nicolazzi,legislatura06,no
Franco_Nicolazzi,legislatura07,no
Franco_Nicolazzi,legislatura08,no
Franco_Nicolazzi,legislatura09,no
Franco_Nicolazzi,legislatura10,no
Angelo_Nicosia,legislatura02,no
Angelo_Nicosia,legislatura03,no
Angelo_Nicosia,legislatura04,no
Angelo_Nicosia,legislatura05,no
Angelo_Nicosia,legislatura06,no
Angelo_Nicosia,legislatura07,no
Gianfranco_Orsini,legislatura06,no
Gianfranco_Orsini,legislatura07,no
Gianfranco_Orsini,legislatura08,no
Gianfranco_Orsini,legislatura09,no
Gianfranco_Orsini,legislatura10,no
Gian_Carlo_Pajetta,legislatura costituente,no
Gian_Carlo_Pajetta,legislatura01,no
Gian_Carlo_Pajetta,legislatura02,no
Gian_Carlo_Pajetta,legislatura03,no
Gian_Carlo_Pajetta,legislatura04,no
Gian_Carlo_Pajetta,legislatura05,no
Gian_Carlo_Pajetta,legislatura06,no
Gian_Carlo_Pajetta,legislatura07,no
Gian_Carlo_Pajetta,legislatura08,no
Gian_Carlo_Pajetta,legislatura09,no
Gian_Carlo_Pajetta,legislatura10,no
Giovanni_Pellicani,legislatura06,no
Giovanni_Pellicani,legislatura07,no
Giovanni_Pellicani,legislatura08,no
Giovanni_Pellicani,legislatura10,no
Giovanni_Pellicani,legislatura11,no
Michele_Pellicani,legislatura04,no
Michele_Pellicani,legislatura05,no
Michele_Pellicani,legislatura06,no
Leonello_Raffaelli,legislatura02,no
Leonello_Raffaelli,legislatura03,no
Leonello_Raffaelli,legislatura04,no
Leonello_Raffaelli,legislatura05,no
Leonello_Raffaelli,legislatura06,no
Leandro_Rampa,legislatura03,no
Leandro_Rampa,legislatura04,no
Leandro_Rampa,legislatura05,no
Leandro_Rampa,legislatura06,no
Vincenzo_Raucci,legislatura03,no
Vincenzo_Raucci,legislatura04,no
Vincenzo_Raucci,legislatura05,no
Vincenzo_Raucci,legislatura06,no
Alfredo_Reichlin,legislatura05,no
Alfredo_Reichlin,legislatura06,no
Alfredo_Reichlin,legislatura07,no
Alfredo_Reichlin,legislatura08,no
Alfredo_Reichlin,legislatura09,no
Alfredo_Reichlin,legislatura10,no
Alfredo_Reichlin,legislatura11,no
Salvatore_Buglio,legislatura13,no
Salvatore_Buglio,legislatura14,no
Salvatore_Buglio,legislatura15,no
Luigi_Massa,legislatura13,no
Mario_Lucio_Barral,legislatura13,no
Renzo_Penna,legislatura13,no
Roberto_Alboni,legislatura13,no
Roberto_Alboni,legislatura14,no
Marco_Fumagalli,legislatura13,no
Marco_Fumagalli,legislatura14,no
Marco_Fumagalli,legislatura15,no
Francesco_Giordano,legislatura13,no
Francesco_Giordano,legislatura14,no
Francesco_Giordano,legislatura15,no
Sabatino_Aracu,legislatura13,no
Sabatino_Aracu,legislatura14,no
Sabatino_Aracu,legislatura15,no
Sabatino_Aracu,legislatura16,no
Giuseppe_Mario_Molinari,legislatura13,no
Giuseppe_Mario_Molinari,legislatura14,no
Pietro_Natale_Gasperoni,legislatura13,no
Pietro_Natale_Gasperoni,legislatura14,no
Mauro_Cutrufo,legislatura13,no
Massimo_Pompili,legislatura13,no
Massimo_Pompili,legislatura16,no
Enzo_Ceremigna,legislatura13,no
Enzo_Ceremigna,legislatura14,no
Angelo_Santori,legislatura13,no
Angelo_Santori,legislatura14,no
Angelo_Santori,legislatura15,no
Angelo_Santori,legislatura16,no
Vincenzo_Maria_Vita,legislatura13,no
Mario_Masiero,legislatura13,no
Gianni_Risari,legislatura13,no
Renato_Monti,legislatura06,no
Roberto_Baldassari,legislatura06,no
Roberto_Baldassari,legislatura07,no
Roberto_Baldassari,legislatura08,no
Bruno_Niccoli,legislatura06,no
Bruno_Niccoli,legislatura07,no
Vincenzo_Baldassi,legislatura06,no
Vincenzo_Baldassi,legislatura07,no
Vincenzo_Baldassi,legislatura08,no
Giuseppe_Noberasco,legislatura06,no
Giuseppe_Noberasco,legislatura07,no
Francesco_Patriarca,legislatura06,no
Francesco_Patriarca,legislatura07,no
Vincenzo_Pavone,legislatura05,no
Vincenzo_Pavone,legislatura06,no
Vincenzo_Pavone,legislatura07,no
Vincenzo_Pavone,legislatura08,no
Emilio_Pegoraro,legislatura06,no
Sergio_Pellizzari,legislatura05,no
Sergio_Pellizzari,legislatura06,no
Renato_Ballarin,legislatura05,no
Renato_Ballarin,legislatura06,no
Francesco_Petronio,legislatura06,no
Natale_Pisicchio,legislatura05,no
Natale_Pisicchio,legislatura06,no
Natale_Pisicchio,legislatura07,no
Natale_Pisicchio,legislatura08,no
Natale_Pisicchio,legislatura09,no
Ferruccio_Pisoni,legislatura05,no
Ferruccio_Pisoni,legislatura06,no
Ferruccio_Pisoni,legislatura07,no
Ferruccio_Pisoni,legislatura08,no
Michele_Pistillo,legislatura05,no
Michele_Pistillo,legislatura06,no
Mario_Pochetti,legislatura05,no
Mario_Pochetti,legislatura06,no
Mario_Pochetti,legislatura07,no
Mario_Pochetti,legislatura08,no
Mario_Pochetti,legislatura09,no
Franco_Raffaldini,legislatura13,no
Franco_Raffaldini,legislatura14,no
Carlo_Ambrogio_Frigerio,legislatura13,no
Paolo_Colombo,legislatura13,no
Mario_Alberto_Taborelli,legislatura13,no
Mario_Alberto_Taborelli,legislatura14,no
Ettore_Pietro_Pirovano,legislatura13,no
Ettore_Pietro_Pirovano,legislatura16,no
Silvestro_Terzi,legislatura11,no
Silvestro_Terzi,legislatura13,no
Giacomo_Stucchi,legislatura13,no
Giacomo_Stucchi,legislatura14,no
Giacomo_Stucchi,legislatura15,no
Giacomo_Stucchi,legislatura16,no
Diego_Antonio_Alborghetti,legislatura13,no
Francesco_Ferrari,legislatura02,no
Francesco_Ferrari,legislatura03,no
Francesco_Ferrari,legislatura04,no
Francesco_Ferrari,legislatura11,no
Francesco_Ferrari,legislatura13,no
Francesco_Ferrari,legislatura02,no
Francesco_Ferrari,legislatura03,no
Francesco_Ferrari,legislatura04,no
Francesco_Ferrari,legislatura11,no
Francesco_Ferrari,legislatura13,no
Francesco_Ferrari,legislatura02,yes
Francesco_Ferrari,legislatura03,yes
Francesco_Ferrari,legislatura04,yes
Francesco_Ferrari,legislatura11,yes
Francesco_Ferrari,legislatura13,yes
Roberto_Gottardo_Faustinelli,legislatura13,no
Rinaldo_Bosco,legislatura13,no
Daniele_Franz,legislatura13,no
Daniele_Franz,legislatura14,no
Pieralfonso_Fratta_Pasini,legislatura13,no
Pieralfonso_Fratta_Pasini,legislatura14,no
Pieralfonso_Fratta_Pasini,legislatura15,no
Daniele_Apolloni,legislatura13,no
Luigino_Mario_Vascon,legislatura13,no
Luigino_Mario_Vascon,legislatura14,no
Piero_Ruzzante,legislatura13,no
Piero_Ruzzante,legislatura14,no
Sergio_Manzato,legislatura13,no
Gabriele_Frigato,legislatura13,no
Gabriele_Frigato,legislatura14,no
Gabriele_Frigato,legislatura15,no
Francesco_Bonato,legislatura13,no
Luciano_Dussin,legislatura13,no
Luciano_Dussin,legislatura14,no
Luciano_Dussin,legislatura16,no
Giuseppe_Covre,legislatura13,no
Fabio_Calzavara,legislatura13,no
Giorgio_Malentacchi,legislatura13,no
Marco_Susini,legislatura13,no
Marco_Susini,legislatura14,no
Sauro_Sedioli,legislatura13,no
Sauro_Sedioli,legislatura14,no
Roberto_Guerzoni,legislatura13,no
Roberto_Guerzoni,legislatura14,no
Tommaso_Foti,legislatura13,no
Tommaso_Foti,legislatura14,no
Tommaso_Foti,legislatura15,no
Tommaso_Foti,legislatura16,no
Tommaso_Foti,legislatura18,no
Tommaso_Foti,legislatura19,no
Michele_Ricci,legislatura13,no
Vittorio_Angelici,legislatura13,no
Giancarlo_Cito,legislatura13,no
Ugo_Malagnino,legislatura13,no
Antonio_Lorusso,legislatura13,no
Antonio_Lorusso,legislatura14,no
Cosimo_Faggiano,legislatura13,no
Massimo_Mauro,legislatura13,no
Rocco_Antonio_Gaetani,legislatura13,no
Massimo_Grillo,legislatura13,no
Massimo_Grillo,legislatura14,no
Gaspare_Giudice,legislatura13,no
Gaspare_Giudice,legislatura14,no
Gaspare_Giudice,legislatura15,no
Gaspare_Giudice,legislatura16,no
Filippo_Misuraca,legislatura13,no
Filippo_Misuraca,legislatura14,no
Filippo_Misuraca,legislatura15,no
Giovanni_Marras,legislatura13,no
Giovanni_Marras,legislatura14,no
Giovanni_Marras,legislatura15,no
Giuseppe_Aleffi,legislatura13,no
Giulio_Savelli,legislatura13,no
Cesare_Rizzi,legislatura13,no
Cesare_Rizzi,legislatura14,no
Leone_Delfino,legislatura13,no
Paolo_Ricciotti,legislatura13,no
Paolo_Ricciotti,legislatura14,no
Umberto_Chincarini,legislatura13,no
Franco_Chiusoli,legislatura13,no
Giovanni_Crema,legislatura13,no
Giovanni_Crema,legislatura15,no
Francesco_Di_Comite,legislatura13,no
Giuseppe_Marco_Follini,legislatura13,no
Giuseppe_Marco_Follini,legislatura14,no
Alessandro_Galeazzi,legislatura13,no
Pietro_Giannattasio,legislatura13,no
Luigi_Martini,legislatura13,no
Luigi_Martini,legislatura14,no
Mario_Michelangeli,legislatura13,no
Luigi_Occhionero,legislatura13,no
Edo_Rossi,legislatura13,no
Osvaldo_Scrivani,legislatura13,no
Stefano_Stefani,legislatura13,no
Stefano_Stefani,legislatura14,no
Stefano_Stefani,legislatura16,no
Francesco_Pietro_Stradella,legislatura13,no
Francesco_Pietro_Stradella,legislatura14,no
Francesco_Pietro_Stradella,legislatura15,no
Francesco_Pietro_Stradella,legislatura16,no
Giacomo_Chiappori,legislatura13,no
Giacomo_Chiappori,legislatura16,no
Walter_De_Cesaris,legislatura13,no
Gianclaudio_Bressa,legislatura13,no
Gianclaudio_Bressa,legislatura14,no
Gianclaudio_Bressa,legislatura15,no
Gianclaudio_Bressa,legislatura16,no
Gianclaudio_Bressa,legislatura17,no
Antonio_Luongo,legislatura13,no
Antonio_Luongo,legislatura14,no
Antonio_Luongo,legislatura15,no
Antonio_Luongo,legislatura16,no
Michele_Ventura,legislatura13,no
Michele_Ventura,legislatura14,no
Michele_Ventura,legislatura15,no
Michele_Ventura,legislatura16,no
Enrico_Rizzi,legislatura06,no
Enrico_Rizzi,legislatura08,no
Enrico_Rizzi,legislatura09,no
Gennaro_Barboni,legislatura06,no
Angelo_Salizzoni,legislatura costituente,no
Angelo_Salizzoni,legislatura01,no
Angelo_Salizzoni,legislatura02,no
Angelo_Salizzoni,legislatura03,no
Angelo_Salizzoni,legislatura04,no
Angelo_Salizzoni,legislatura05,no
Angelo_Salizzoni,legislatura06,no
Renato_Sandri,legislatura04,no
Renato_Sandri,legislatura05,no
Renato_Sandri,legislatura06,no
Renato_Sandri,legislatura07,no
Mario_Bardelli,legislatura03,no
Mario_Bardelli,legislatura05,no
Mario_Bardelli,legislatura06,no
Mario_Bardelli,legislatura07,no
Gianni_Savoldi,legislatura03,no
Gianni_Savoldi,legislatura04,no
Gianni_Savoldi,legislatura05,no
Gianni_Savoldi,legislatura06,no
Gianni_Savoldi,legislatura07,no
Primo_Schiavon,legislatura03,no
Primo_Schiavon,legislatura05,no
Primo_Schiavon,legislatura06,no
Vinicio_Scipioni,legislatura05,no
Vinicio_Scipioni,legislatura06,no
Donato_Scutari,legislatura05,no
Donato_Scutari,legislatura06,no
Pietro_Serrentino,legislatura05,no
Pietro_Serrentino,legislatura06,no
Pietro_Serrentino,legislatura09,no
Pietro_Serrentino,legislatura10,no
Francesco_Servello,legislatura03,no
Francesco_Servello,legislatura04,no
Francesco_Servello,legislatura05,no
Francesco_Servello,legislatura06,no
Francesco_Servello,legislatura07,no
Francesco_Servello,legislatura08,no
Francesco_Servello,legislatura09,no
Francesco_Servello,legislatura10,no
Francesco_Servello,legislatura11,no
Giuseppe_Sinesio,legislatura03,no
Giuseppe_Sinesio,legislatura04,no
Giuseppe_Sinesio,legislatura05,no
Giuseppe_Sinesio,legislatura06,no
Giuseppe_Sinesio,legislatura07,no
Giuseppe_Sinesio,legislatura08,no
Giuseppe_Sinesio,legislatura09,no
Giuseppe_Sinesio,legislatura10,no
Albino_Skerk,legislatura05,no
Albino_Skerk,legislatura06,no
Carlo_Stella,legislatura04,no
Carlo_Stella,legislatura05,no
Carlo_Stella,legislatura06,no
Carlo_Stella,legislatura07,no
Danilo_Tani,legislatura05,no
Danilo_Tani,legislatura06,no
Danilo_Tani,legislatura07,no
Giovanni_Traversa,legislatura05,no
Giovanni_Traversa,legislatura06,no
Ferdinando_Truzzi,legislatura01,no
Ferdinando_Truzzi,legislatura02,no
Ferdinando_Truzzi,legislatura03,no
Ferdinando_Truzzi,legislatura04,no
Ferdinando_Truzzi,legislatura05,no
Ferdinando_Truzzi,legislatura06,no
Giacinto_Urso,legislatura04,no
Giacinto_Urso,legislatura05,no
Giacinto_Urso,legislatura06,no
Giacinto_Urso,legislatura07,no
Giacinto_Urso,legislatura08,no
Salvatore_Urso,legislatura06,no
Salvatore_Urso,legislatura07,no
Salvatore_Urso,legislatura08,no
Salvatore_Urso,legislatura09,no
Salvatore_Urso,legislatura10,no
Salvatore_Urso,legislatura11,no
Romano_Baccarini,legislatura11,no
Giorgio_Brambilla,legislatura11,no
Antonio_Carcarino,legislatura11,no
Graziano_Cioni,legislatura11,no
Maurizio_Giraldi,legislatura11,no
Rocco_Larizza,legislatura11,no
Angelo_Lauricella,legislatura10,no
Angelo_Lauricella,legislatura11,no
Bruno_Matteja,legislatura11,no
Filippo_Micheli,legislatura01,no
Filippo_Micheli,legislatura02,no
Filippo_Micheli,legislatura03,no
Filippo_Micheli,legislatura04,no
Filippo_Micheli,legislatura05,no
Filippo_Micheli,legislatura06,no
Filippo_Micheli,legislatura07,no
Filippo_Micheli,legislatura08,no
Filippo_Micheli,legislatura09,no
Filippo_Micheli,legislatura10,no
Filippo_Micheli,legislatura11,no
Claudio_Petruccioli,legislatura09,no
Claudio_Petruccioli,legislatura11,no
Vittorio_Sbardella,legislatura10,no
Vittorio_Sbardella,legislatura11,no
Girolamo_Tripodi,legislatura05,no
Girolamo_Tripodi,legislatura06,no
Girolamo_Tripodi,legislatura11,no
Sandro_Saccucci,legislatura06,no
Sandro_Saccucci,legislatura07,no
Egizio_Sandomenico,legislatura06,no
Egizio_Sandomenico,legislatura07,no
Egizio_Sandomenico,legislatura08,no
Sergio_Segre,legislatura06,no
Sergio_Segre,legislatura07,no
Piero_Francesco_Bargellini,legislatura06,no
Aldo_Spinelli,legislatura06,no
Mario_Andrea_Bartolini,legislatura06,no
Mario_Andrea_Bartolini,legislatura07,no
Mario_Andrea_Bartolini,legislatura08,no
Artemio_Strazzi,legislatura06,no
Mario_Tamini,legislatura06,no
Mario_Tamini,legislatura07,no
Sergio_Tesi,legislatura06,no
Sergio_Tesi,legislatura07,no
Sergio_Tesi,legislatura08,no
Rubes_Triva,legislatura06,no
Rubes_Triva,legislatura07,no
Rubes_Triva,legislatura08,no
Rubes_Triva,legislatura09,no
Mario_Vaghi,legislatura05,no
Mario_Vaghi,legislatura06,no
Guido_Venegoni,legislatura06,no
Guido_Venegoni,legislatura07,no
Roberto_Visentin,legislatura11,no
Paolo_Volponi,legislatura11,no
Ruggero_Villa,legislatura02,no
Ruggero_Villa,legislatura03,no
Ruggero_Villa,legislatura04,no
Ruggero_Villa,legislatura05,no
Ruggero_Villa,legislatura06,no
Ruggero_Villa,legislatura07,no
Sebastiano_Vincelli,legislatura03,no
Sebastiano_Vincelli,legislatura04,no
Sebastiano_Vincelli,legislatura05,no
Sebastiano_Vincelli,legislatura06,no
Giuseppe_Zamberletti,legislatura05,no
Giuseppe_Zamberletti,legislatura06,no
Giuseppe_Zamberletti,legislatura07,no
Giuseppe_Zamberletti,legislatura08,no
Giuseppe_Zamberletti,legislatura09,no
Giuseppe_Zamberletti,legislatura10,no
Amos_Zanibelli,legislatura02,no
Amos_Zanibelli,legislatura03,no
Amos_Zanibelli,legislatura04,no
Amos_Zanibelli,legislatura05,no
Amos_Zanibelli,legislatura06,no
Michele_Zolla,legislatura06,no
Michele_Zolla,legislatura07,no
Michele_Zolla,legislatura08,no
Michele_Zolla,legislatura09,no
Michele_Zolla,legislatura10,no
Pietro_Zoppi,legislatura06,no
Pietro_Zoppi,legislatura07,no
Pietro_Zoppi,legislatura08,no
Pietro_Zoppi,legislatura09,no
Pietro_Zoppi,legislatura10,no
Pietro_Zoppi,legislatura11,no
Giuseppe_Alberganti,legislatura costituente,no
Giuseppe_Alberganti,legislatura03,no
Luigi_Amato,legislatura02,no
Giuseppe_Arcaini,legislatura costituente,no
Giuseppe_Arcaini,legislatura01,no
Giuseppe_Arcaini,legislatura02,no
Luigi_Bacciconi,legislatura costituente,no
Gino_Baldassari,legislatura costituente,no
Gino_Baldassari,legislatura01,no
Gino_Baldassari,legislatura02,no
Giovanni_Baltaro,legislatura02,no
Orazio_Barbieri,legislatura01,no
Orazio_Barbieri,legislatura02,no
Orazio_Barbieri,legislatura03,no
Vittorio_Bardini,legislatura costituente,no
Vittorio_Bardini,legislatura02,no
Vittorio_Bardini,legislatura03,no
Vittorio_Bardini,legislatura04,no
Ezio_Beccastrini,legislatura03,no
Ezio_Beccastrini,legislatura04,no
Angelo_Bellato,legislatura costituente,no
Angelo_Bellato,legislatura01,no
Raffaello_Bellucci,legislatura01,no
Luigi_Filippo_Benedettini,legislatura costituente,no
Antonio_Bernieri,legislatura01,no
Antonio_Bernieri,legislatura02,no
Francesco_Giorgio_Bettiol,legislatura01,no
Francesco_Giorgio_Bettiol,legislatura02,no
Giuseppe_Biancani,legislatura03,no
Giuseppe_Biancani,legislatura04,no
Bruno_Bianchi,legislatura costituente,no
Teodoro_Bigi,legislatura02,no
Teodoro_Bigi,legislatura03,no
Teodoro_Bigi,legislatura04,no
Giuseppe_Bogoni,legislatura01,no
Giuseppe_Bogoni,legislatura02,no
Giuseppe_Bogoni,legislatura03,no
Bartolomeo_Bolla,legislatura01,no
Bartolomeo_Bolla,legislatura02,no
Bartolomeo_Bolla,legislatura03,no
Giovanni_Bottonelli,legislatura01,no
Giovanni_Bottonelli,legislatura02,no
Giovanni_Bottonelli,legislatura03,no
Cesare_Bensi,legislatura01,no
Cesare_Bensi,legislatura02,no
Cesare_Bensi,legislatura03,no
Cesare_Bensi,legislatura04,no
Cesare_Bensi,legislatura05,no
Cesare_Bensi,legislatura06,no
Pacifico_Calandrone,legislatura02,no
Giuseppe_Sebastiano_Calasso,legislatura01,no
Giuseppe_Sebastiano_Calasso,legislatura02,no
Giuseppe_Sebastiano_Calasso,legislatura03,no
Giuseppe_Sebastiano_Calasso,legislatura04,no
Renato_Cappugi,legislatura costituente,no
Renato_Cappugi,legislatura01,no
Renato_Cappugi,legislatura02,no
Renato_Cappugi,legislatura03,no
Renato_Cappugi,legislatura04,no
Nerino_Cavallari,legislatura02,no
Nerino_Cavallari,legislatura04,no
Nerino_Cavallari,legislatura05,no
Severino_Cavazzini,legislatura01,no
Severino_Cavazzini,legislatura02,no
Severino_Cavazzini,legislatura03,no
Egidio_Chiarini,legislatura01,no
Egidio_Chiarini,legislatura02,no
Claudio_Cianca,legislatura02,no
Claudio_Cianca,legislatura03,no
Claudio_Cianca,legislatura04,no
Claudio_Cianca,legislatura05,no
Amerigo_Clocchiatti,legislatura01,no
Amerigo_Clocchiatti,legislatura02,no
Amerigo_Clocchiatti,legislatura03,no
Epicarmo_Corbino,legislatura costituente,no
Epicarmo_Corbino,legislatura01,no
Ivano_Curti,legislatura02,no
Ivano_Curti,legislatura03,no
Ivano_Curti,legislatura04,no
Antonino_Cuttitta,legislatura01,no
Antonino_Cuttitta,legislatura02,no
Antonino_Cuttitta,legislatura03,no
Antonino_Cuttitta,legislatura04,no
Antonino_Cuttitta,legislatura05,no
Pietro_Dal_Pozzo,legislatura01,no
Michele_D'amico,legislatura costituente,no
Michele_D'amico,legislatura01,no
Fabio_De_Felice,legislatura02,no
Luigi_Di_Mauro,legislatura01,no
Luigi_Di_Mauro,legislatura02,no
Luigi_Di_Mauro,legislatura03,no
Luigi_Di_Mauro,legislatura04,no
Giuseppe_Venturoli,legislatura04,no
Giuseppe_Venturoli,legislatura05,no
Giuseppe_Venturoli,legislatura06,no
Veraldo_Vespignani,legislatura04,no
Veraldo_Vespignani,legislatura05,no
Veraldo_Vespignani,legislatura06,no
Peppino_Aldrovandi,legislatura05,no
Peppino_Aldrovandi,legislatura06,no
Ugo_Vetere,legislatura06,no
Ugo_Vetere,legislatura07,no
Ugo_Vetere,legislatura08,no
Mario_Beccaria,legislatura05,no
Mario_Beccaria,legislatura06,no
Renzo_Zaffanella,legislatura05,no
Renzo_Zaffanella,legislatura06,no
Alfeo_Zanini,legislatura06,no
Francesco_Zoppetti,legislatura06,no
Francesco_Zoppetti,legislatura07,no
Francesco_Zoppetti,legislatura08,no
Francesco_Zoppetti,legislatura09,no
Giuseppe_Zurlo,legislatura06,no
Giuseppe_Zurlo,legislatura07,no
Giuseppe_Zurlo,legislatura08,no
Giuseppe_Zurlo,legislatura09,no
Corrado_Belci,legislatura04,no
